FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,HOLIDAY,DEP_DELAY_NEW,DISTANCE,aver_temp,total_snow,aver_wind_speed,precipitation,aver_visibility,label
2018-01-10,F9,485,RSW,FL,DEN,CO,730,727.0,0,0.0,1607.0,20.5,0.0,7.13,0.2,7.63,0.0
2018-01-13,EV,4274,EWR,NJ,CHS,SC,855,913.0,1,18.0,628.0,3.5,0.0,25.75,1.5,9.88,1.0
2018-01-10,UA,699,EWR,NJ,FLL,FL,830,832.0,0,2.0,1065.0,-0.5,0.0,6.63,0.0,10.0,0.0
2018-01-14,AA,335,DFW,TX,ORD,IL,1030,1035.0,1,5.0,802.0,5.5,0.0,12.0,0.0,10.0,0.0
2018-01-06,WN,977,BNA,TN,BWI,MD,900,857.0,0,0.0,587.0,-6.5,0.0,7.5,0.0,10.0,0.0
2018-01-08,OH,5343,CLT,NC,MHT,NH,1949,1951.0,0,2.0,737.0,-1.0,0.0,3.88,0.1,10.0,0.0
2018-01-29,UA,1764,EWR,NJ,PBI,FL,1817,1807.0,0,0.0,1023.0,4.0,0.3,16.0,0.3,9.38,0.0
2018-01-02,HA,546,HNL,HI,OGG,HI,1729,1739.0,1,10.0,100.0,21.5,0.0,17.0,0.2,10.0,0.0
2018-01-12,AA,2259,BNA,TN,DFW,TX,1910,2000.0,1,50.0,631.0,5.0,0.6,19.63,0.8,8.0,1.0
2018-01-25,DL,1772,PHX,AZ,ATL,GA,1427,1425.0,0,0.0,1587.0,17.0,0.0,10.88,0.0,10.0,0.0
2018-01-27,YX,3598,EWR,NJ,DTW,MI,710,703.0,0,0.0,488.0,5.0,0.0,15.5,0.0,10.0,0.0
2018-01-28,9E,3945,DTW,MI,IAH,TX,2010,2005.0,0,0.0,1075.0,2.0,0.0,9.38,0.0,10.0,0.0
2018-01-20,AA,2776,DFW,TX,OKC,OK,1830,1948.0,0,78.0,175.0,14.5,0.0,21.0,0.0,10.0,1.0
2018-01-26,AA,1460,DFW,TX,DCA,VA,1000,957.0,0,0.0,1192.0,12.5,0.0,17.25,0.0,10.0,0.0
2018-01-21,YX,5998,MSN,WI,DCA,VA,1715,1712.0,0,0.0,707.0,1.0,0.0,7.25,0.6,0.5,0.0
2018-01-15,UA,561,LGA,NY,DEN,CO,742,736.0,1,0.0,1620.0,-4.5,0.0,16.5,0.0,10.0,0.0
2018-01-03,UA,543,IAD,VA,IAH,TX,633,632.0,0,0.0,1190.0,-5.0,0.0,4.13,0.0,10.0,0.0
2018-01-17,WN,2020,LAS,NV,MAF,TX,1445,1449.0,0,4.0,795.0,11.5,0.0,3.13,0.0,10.0,0.0
2018-01-13,WN,3440,PWM,ME,BWI,MD,1305,1311.0,1,6.0,452.0,3.0,0.0,22.13,0.0,10.0,0.0
2018-01-16,OO,7363,ABR,SD,MSP,MN,1309,1341.0,0,32.0,257.0,-19.0,0.0,11.38,0.0,10.0,1.0
2018-01-10,AA,319,PHX,AZ,PDX,OR,1112,1105.0,0,0.0,1009.0,14.0,0.0,10.75,0.0,10.0,0.0
2018-01-18,OO,3463,ONT,CA,PDX,OR,1152,1216.0,0,24.0,838.0,21.0,0.0,5.25,0.0,10.0,1.0
2018-01-25,DL,1914,LGA,NY,ATL,GA,1259,1256.0,0,0.0,762.0,-2.0,0.0,20.13,0.0,10.0,0.0
2018-01-31,OO,4565,DTW,MI,MDT,PA,1012,1049.0,0,37.0,371.0,-2.0,0.0,22.0,0.0,10.0,1.0
2018-01-01,G4,188,AZA,AZ,BZN,MT,650,648.0,1,0.0,861.0,16.0,0.0,6.5,0.0,10.0,0.0
2018-01-30,OO,3001,ORD,IL,FNT,MI,1638,1637.0,0,0.0,223.0,-5.0,0.0,11.0,0.0,10.0,0.0
2018-01-23,WN,130,GEG,WA,BOI,ID,2025,2015.0,0,0.0,287.0,0.0,2.1,9.63,2.5,7.0,0.0
2018-01-03,AA,2624,PSP,CA,ORD,IL,2359,7.0,0,8.0,1651.0,13.5,0.0,6.63,0.0,10.0,0.0
2018-01-16,DL,2312,ATL,GA,GPT,MS,855,955.0,0,60.0,352.0,4.0,0.3,8.63,0.3,9.0,1.0
2018-01-06,OO,3363,LAX,CA,SJC,CA,2135,2134.0,0,0.0,308.0,17.5,0.0,4.88,0.0,10.0,0.0
2018-01-07,UA,1782,BOI,ID,DEN,CO,653,742.0,0,49.0,649.0,1.5,0.0,7.13,0.0,10.0,1.0
2018-01-19,WN,376,RDU,NC,BWI,MD,1820,1849.0,0,29.0,255.0,2.5,0.0,8.25,0.0,10.0,1.0
2018-01-25,EV,4293,ORD,IL,CRW,WV,1740,1731.0,0,0.0,416.0,0.5,0.0,10.5,0.0,10.0,0.0
2018-01-29,B6,1081,BOS,MA,RIC,VA,1035,1027.0,0,0.0,474.0,1.0,0.3,15.63,0.3,9.0,0.0
2018-01-30,WN,484,CVG,KY,BWI,MD,530,524.0,0,0.0,430.0,-2.5,0.0,8.0,0.0,10.0,0.0
2018-01-11,YV,6190,SLC,UT,IAH,TX,905,912.0,0,7.0,1195.0,2.0,0.0,12.88,0.0,10.0,0.0
2018-01-04,G4,1302,CVG,KY,PIE,FL,1227,1227.0,0,0.0,776.0,-11.0,0.0,12.5,0.0,10.0,0.0
2018-01-03,HA,29,SEA,WA,OGG,HI,1000,1000.0,0,0.0,2640.0,5.0,0.0,4.63,0.0,10.0,0.0
2018-01-17,OH,5082,ILM,NC,CLT,NC,930,1028.0,0,58.0,185.0,6.0,2.3,9.38,2.8,9.0,1.0
2018-01-05,UA,1246,IAH,TX,FLL,FL,1205,1206.0,0,1.0,966.0,9.0,0.0,7.0,0.0,10.0,0.0
2018-01-06,AA,685,CLT,NC,MCO,FL,1959,2027.0,0,28.0,468.0,-4.5,0.0,6.25,0.0,10.0,1.0
2018-01-17,WN,1693,SAT,TX,BNA,TN,705,700.0,0,0.0,822.0,-0.5,0.0,10.75,0.0,10.0,0.0
2018-01-12,AA,364,ORD,IL,LGA,NY,1530,1540.0,1,10.0,733.0,-6.0,0.2,25.38,0.4,8.38,0.0
2018-01-21,YX,3423,EWR,NJ,MSP,MN,830,832.0,0,2.0,1008.0,5.0,0.0,6.88,0.1,10.0,0.0
2018-01-06,WN,4291,FLL,FL,MCO,FL,720,719.0,0,0.0,177.0,16.5,0.0,25.88,0.0,10.0,0.0
2018-01-03,VX,1964,SFO,CA,SAN,CA,2105,2122.0,0,17.0,447.0,12.5,0.0,7.63,3.3,9.75,1.0
2018-01-12,DL,2335,ATL,GA,LEX,KY,827,823.0,1,0.0,304.0,6.5,0.0,14.88,3.2,6.38,0.0
2018-01-23,OO,3558,MSP,MN,RST,MN,2155,2152.0,0,0.0,76.0,-6.5,0.3,11.75,0.4,9.0,0.0
2018-01-15,YV,5797,JAX,FL,DFW,TX,1915,1901.0,1,0.0,918.0,7.5,0.0,13.88,0.0,10.0,0.0
2018-01-12,AA,1572,PHX,AZ,SMF,CA,1055,1053.0,1,0.0,647.0,16.5,0.0,4.88,0.0,10.0,0.0
2018-01-23,AA,1270,MSP,MN,ORD,IL,551,550.0,0,0.0,334.0,-6.5,0.3,11.75,0.4,9.0,0.0
2018-01-21,G4,104,AZA,AZ,PIA,IL,1346,1344.0,0,0.0,1312.0,8.0,0.0,10.63,0.0,10.0,0.0
2018-01-31,OO,4648,ROC,NY,DTW,MI,1738,1725.0,0,0.0,296.0,-5.5,1.2,16.75,1.4,8.38,0.0
2018-01-11,9E,3740,LEX,KY,ATL,GA,1959,2015.0,0,16.0,304.0,14.0,0.0,15.25,1.2,9.88,1.0
2018-01-14,OO,2977,DFW,TX,LBB,TX,1035,1032.0,1,0.0,282.0,5.5,0.0,12.0,0.0,10.0,0.0
2018-01-03,OO,5037,LAX,CA,MRY,CA,1540,1723.0,0,103.0,266.0,20.0,0.0,5.38,0.0,10.0,1.0
2018-01-30,OO,4612,DTW,MI,PIT,PA,1740,1735.0,0,0.0,201.0,-8.0,0.0,11.88,0.1,10.0,0.0
2018-01-24,B6,136,PHX,AZ,JFK,NY,2249,2242.0,0,0.0,2153.0,16.5,0.0,11.75,0.0,10.0,0.0
2018-01-22,MQ,3546,ICT,KS,DFW,TX,1235,1238.0,0,3.0,328.0,3.0,0.0,34.38,0.0,10.0,0.0
2018-01-15,OO,3179,TUL,OK,ORD,IL,1224,1343.0,1,79.0,585.0,-3.0,0.0,20.63,0.1,8.75,1.0
2018-01-22,DL,2535,DTW,MI,MIA,FL,2010,2006.0,0,0.0,1145.0,5.5,0.0,12.0,5.3,5.75,0.0
2018-01-21,AS,75,SEA,WA,JNU,AK,1040,1032.0,0,0.0,909.0,5.5,0.0,13.5,2.3,9.88,0.0
2018-01-29,NK,303,ACY,NJ,MCO,FL,1750,1742.0,0,0.0,852.0,4.5,1.1,18.0,2.3,7.38,0.0
2018-01-12,WN,516,BDL,CT,BWI,MD,1420,1416.0,1,0.0,283.0,11.0,0.0,16.25,1.1,7.63,0.0
2018-01-11,WN,36,LAS,NV,ATL,GA,530,527.0,0,0.0,1747.0,9.5,0.0,3.63,0.0,10.0,0.0
2018-01-08,UA,1802,EWR,NJ,CLE,OH,1900,2110.0,0,130.0,404.0,-5.0,0.0,15.88,0.5,8.38,1.0
2018-01-19,OH,5157,CLT,NC,ALB,NY,1629,1627.0,0,0.0,646.0,3.5,0.0,4.75,0.0,10.0,0.0
2018-01-02,MQ,3736,RDU,NC,LGA,NY,1320,1331.0,1,11.0,431.0,-5.5,0.0,7.25,0.0,10.0,0.0
2018-01-30,AA,1059,DFW,TX,PHL,PA,600,556.0,0,0.0,1303.0,8.5,0.0,15.63,0.0,10.0,0.0
2018-01-27,EV,5608,ATL,GA,EYW,FL,810,808.0,0,0.0,646.0,11.0,0.0,9.63,3.7,7.75,0.0
2018-01-18,9E,3481,TYS,TN,ATL,GA,545,819.0,0,154.0,152.0,-5.0,0.0,3.75,0.0,10.0,1.0
2018-01-17,WN,940,BWI,MD,PVD,RI,1420,1449.0,0,29.0,327.0,-3.5,0.0,17.63,0.0,10.0,1.0
2018-01-06,WN,2414,HOU,TX,MSY,LA,2105,2103.0,0,0.0,302.0,11.0,0.0,11.38,0.0,10.0,0.0
2018-01-05,DL,743,PHX,AZ,SLC,UT,1415,1428.0,0,13.0,507.0,18.5,0.0,4.75,0.0,10.0,0.0
2018-01-25,YV,5748,BMI,IL,DFW,TX,723,714.0,0,0.0,690.0,3.5,0.0,18.0,0.0,10.0,0.0
2018-01-29,OH,5660,GRR,MI,DCA,VA,720,728.0,0,8.0,524.0,-4.0,0.2,15.63,0.3,9.0,0.0
2018-01-19,AA,2280,CLT,NC,BWI,MD,2030,2024.0,0,0.0,361.0,3.5,0.0,4.75,0.0,10.0,0.0
2018-01-04,EV,4371,IAH,TX,XNA,AR,940,931.0,0,0.0,438.0,6.0,0.0,6.5,0.0,10.0,0.0
2018-01-25,DL,2224,ATL,GA,SAT,TX,1351,1359.0,0,8.0,874.0,7.0,0.0,5.63,0.0,10.0,0.0
2018-01-21,YV,5785,PHX,AZ,DRO,CO,955,951.0,0,0.0,353.0,10.5,0.0,14.0,0.0,10.0,0.0
2018-01-30,OH,5277,CLT,NC,STL,MO,740,737.0,0,0.0,575.0,3.0,0.5,11.75,0.6,9.63,0.0
2018-01-05,OO,5888,SFO,CA,SBA,CA,2245,2241.0,0,0.0,262.0,13.0,0.0,10.75,3.5,9.75,0.0
2018-01-14,DL,2306,ATL,GA,DAY,OH,2127,2123.0,1,0.0,432.0,-0.5,0.0,6.63,0.0,10.0,0.0
2018-01-20,AS,498,PDX,OR,LAX,CA,2055,2040.0,0,0.0,834.0,6.0,0.0,11.5,2.61,8.88,0.0
2018-01-19,DL,2176,ATL,GA,BNA,TN,1658,1658.0,0,0.0,214.0,3.5,0.0,8.0,0.0,10.0,0.0
2018-01-09,WN,6318,OAK,CA,SNA,CA,835,832.0,0,0.0,371.0,12.5,0.0,11.5,0.3,8.0,0.0
2018-01-06,WN,3823,MDW,IL,MCI,MO,1650,1715.0,0,25.0,405.0,-14.0,0.0,10.25,0.0,10.0,1.0
2018-01-15,9E,5014,CWA,WI,DTW,MI,635,634.0,1,0.0,363.0,-9.5,1.6,13.0,1.9,5.63,0.0
2018-01-31,B6,1626,LGB,CA,SJC,CA,1112,1105.0,0,0.0,324.0,20.5,0.0,5.5,0.0,10.0,0.0
2018-01-19,OO,5834,LAX,CA,ASE,CO,623,616.0,0,0.0,737.0,15.0,0.0,7.13,0.2,10.0,0.0
2018-01-03,DL,2916,PBI,FL,LGA,NY,700,659.0,0,0.0,1035.0,16.5,0.0,28.38,5.5,9.63,0.0
2018-01-18,YX,3541,ORD,IL,SDF,KY,1735,1732.0,0,0.0,286.0,-4.5,0.0,21.75,0.0,10.0,0.0
2018-01-18,UA,596,DEN,CO,LGA,NY,1240,1243.0,0,3.0,1620.0,7.5,0.0,10.88,0.0,10.0,0.0
2018-01-20,AS,727,MCO,FL,PDX,OR,1555,1555.0,0,0.0,2534.0,15.0,0.0,5.13,0.0,10.0,0.0
2018-01-23,AA,1597,DFW,TX,SLC,UT,1100,1114.0,0,14.0,989.0,8.5,0.0,9.0,0.0,10.0,0.0
2018-01-18,F9,470,DEN,CO,OKC,OK,1450,1444.0,0,0.0,495.0,7.5,0.0,10.88,0.0,10.0,0.0
2018-01-29,9E,3988,MHT,NH,LGA,NY,1711,2106.0,0,235.0,195.0,-1.0,0.0,9.88,0.0,10.0,1.0
2018-01-29,AA,2145,BOS,MA,LGA,NY,1800,1752.0,0,0.0,184.0,1.0,0.3,15.63,0.3,9.0,0.0
2018-01-11,9E,3736,LGA,NY,MKE,WI,1539,1534.0,0,0.0,738.0,4.5,0.0,7.63,0.0,4.25,0.0
2018-01-15,OO,7417,MQT,MI,MSP,MN,736,727.0,1,0.0,300.0,-9.5,1.4,10.63,1.8,6.0,0.0
2018-01-19,OO,2973,EUG,OR,PHX,AZ,1213,1156.0,0,0.0,952.0,5.5,0.0,10.38,0.0,8.0,0.0
2018-01-21,UA,206,GRR,MI,ORD,IL,806,757.0,0,0.0,137.0,2.0,0.0,7.75,0.0,0.0,0.0
2018-01-23,OO,4765,MSP,MN,OMA,NE,1740,1740.0,0,0.0,282.0,-6.5,0.3,11.75,0.4,9.0,0.0
2018-01-08,AA,662,CLT,NC,LAS,NV,755,809.0,0,14.0,1916.0,-1.0,0.0,3.88,0.1,10.0,0.0
2018-01-27,EV,4381,ORF,VA,EWR,NJ,1715,1707.0,0,0.0,284.0,8.0,0.0,16.0,0.0,10.0,0.0
2018-01-13,WN,3003,SAT,TX,STL,MO,840,835.0,1,0.0,786.0,7.5,0.0,13.75,0.0,10.0,0.0
2018-01-04,EV,4055,LFT,LA,IAH,TX,1935,1926.0,0,0.0,201.0,3.0,0.0,8.38,0.0,10.0,0.0
2018-01-03,AA,1168,MSY,LA,ORD,IL,825,917.0,0,52.0,837.0,3.0,0.0,16.13,0.0,10.0,1.0
2018-01-30,WN,795,GRR,MI,DEN,CO,545,540.0,0,0.0,1015.0,-6.0,0.1,9.75,0.1,10.0,0.0
2018-01-22,9E,3334,ATL,GA,FAY,NC,1340,1412.0,0,32.0,331.0,12.0,0.0,10.13,4.2,7.63,1.0
2018-01-05,YV,6035,BTV,VT,IAD,VA,1933,1935.0,0,2.0,441.0,-17.5,0.9,19.0,1.1,6.75,0.0
2018-01-17,WN,509,MCO,FL,BWI,MD,2050,2050.0,0,0.0,787.0,14.5,0.0,13.0,0.0,7.0,0.0
2018-01-27,UA,347,DEN,CO,LGA,NY,746,736.0,0,0.0,1620.0,0.5,0.0,10.0,0.0,10.0,0.0
2018-01-30,MQ,3458,MIA,FL,CMH,OH,1930,2033.0,0,63.0,990.0,18.0,0.0,26.0,0.1,10.0,1.0
2018-01-13,UA,466,LIH,HI,LAX,CA,1400,1553.0,1,113.0,2615.0,22.0,0.0,5.88,0.1,10.0,1.0
2018-01-07,UA,1631,SAN,CA,IAH,TX,1536,1528.0,0,0.0,1303.0,17.0,0.0,4.38,0.0,10.0,0.0
2018-01-10,YV,5831,PHX,AZ,IAH,TX,1625,1619.0,0,0.0,1009.0,14.0,0.0,10.75,0.0,10.0,0.0
2018-01-07,VX,1598,SFO,CA,PSP,CA,1658,1706.0,0,8.0,421.0,11.0,0.0,5.13,0.0,10.0,0.0
2018-01-24,OO,5520,XNA,AR,ORD,IL,1045,1035.0,0,0.0,522.0,4.5,0.0,7.25,0.0,10.0,0.0
2018-01-30,EV,5465,LGA,NY,GSO,NC,1855,2026.0,0,91.0,461.0,-1.0,0.0,19.63,0.0,10.0,1.0
2018-01-01,WN,567,SAT,TX,ATL,GA,1815,1926.0,1,71.0,874.0,-2.0,0.4,17.25,0.5,9.75,1.0
2018-01-13,WN,3924,MEM,TN,HOU,TX,530,600.0,1,30.0,484.0,-5.5,0.0,14.0,0.0,10.0,1.0
2018-01-10,OO,3551,MSP,MN,SBN,IN,1940,2002.0,0,22.0,411.0,0.5,0.0,15.88,0.0,7.0,1.0
2018-01-19,B6,599,BDL,CT,DCA,VA,1915,1945.0,0,30.0,313.0,-4.0,0.0,6.25,0.0,10.0,1.0
2018-01-08,F9,1795,ISP,NY,MIA,FL,2015,2040.0,0,25.0,1113.0,-2.0,0.0,28.13,1.6,9.88,1.0
2018-01-13,WN,1655,HOU,TX,SAN,CA,2110,2119.0,1,9.0,1313.0,5.5,0.0,13.25,0.0,10.0,0.0
2018-01-02,DL,2352,ALB,NY,ATL,GA,600,610.0,1,10.0,853.0,-13.0,0.1,10.0,0.1,10.0,0.0
2018-01-22,WN,174,BNA,TN,MDW,IL,1355,1356.0,0,1.0,395.0,12.5,0.0,21.0,0.7,9.0,0.0
2018-01-25,MQ,3521,ALB,NY,ORD,IL,724,718.0,0,0.0,723.0,-8.0,0.0,14.75,0.0,10.0,0.0
2018-01-24,WN,1131,PDX,OR,BUR,CA,1145,1138.0,0,0.0,817.0,6.5,0.0,9.13,8.4,9.25,0.0
2018-01-07,AA,1249,ATL,GA,LAX,CA,1545,1553.0,0,8.0,1947.0,-0.5,0.0,11.25,0.0,10.0,0.0
2018-01-30,AS,65,KTN,AK,WRG,AK,929,936.0,0,7.0,82.0,2.0,0.4,14.88,8.8,7.38,0.0
2018-01-07,OH,5589,DAB,FL,CLT,NC,1519,1539.0,0,20.0,416.0,12.5,0.0,18.0,0.4,9.88,1.0
2018-01-09,YX,4644,PHL,PA,JAX,FL,1608,1611.0,0,3.0,742.0,0.5,0.0,7.75,0.0,7.75,0.0
2018-01-14,UA,1574,RSW,FL,IAH,TX,1505,1456.0,1,0.0,861.0,12.0,0.0,19.75,0.0,10.0,0.0
2018-01-25,WN,1402,PDX,OR,DEN,CO,1040,1039.0,0,0.0,991.0,5.5,0.0,13.88,3.5,9.38,0.0
2018-01-05,AA,1952,STL,MO,PHX,AZ,1420,1430.0,0,10.0,1262.0,-8.0,0.0,6.63,0.0,10.0,0.0
2018-01-21,YV,6045,SYR,NY,IAD,VA,1440,1430.0,0,0.0,296.0,1.0,0.0,7.88,0.0,2.0,0.0
2018-01-20,AA,1180,CMH,OH,DFW,TX,745,742.0,0,0.0,926.0,1.5,0.0,14.75,0.1,6.25,0.0
2018-01-23,WN,1581,MDW,IL,DCA,VA,2115,2118.0,0,3.0,601.0,0.0,0.2,15.63,0.2,9.38,0.0
2018-01-04,MQ,3572,ORD,IL,CLE,OH,1515,1509.0,0,0.0,316.0,-14.5,0.0,14.63,0.0,10.0,0.0
2018-01-07,YX,4552,PHL,PA,IND,IN,2015,2028.0,0,13.0,588.0,-12.5,0.0,8.63,0.0,10.0,0.0
2018-01-03,WN,5867,BOS,MA,MKE,WI,1545,1554.0,0,9.0,860.0,-6.5,0.0,8.13,0.0,10.0,0.0
2018-01-11,WN,6016,PHX,AZ,LAS,NV,2115,2133.0,0,18.0,255.0,15.5,0.0,2.63,0.0,10.0,1.0
2018-01-11,B6,198,MCO,FL,LGA,NY,605,602.0,0,0.0,950.0,22.0,0.0,8.75,2.1,6.88,0.0
2018-01-01,WN,726,MCI,MO,DCA,VA,935,936.0,1,1.0,949.0,-18.5,0.0,8.63,0.0,10.0,0.0
2018-01-14,G4,1622,PGD,FL,TTN,NJ,720,717.0,1,0.0,1008.0,10.5,0.0,17.13,0.0,10.0,0.0
2018-01-23,WN,5935,SFO,CA,STL,MO,1050,1049.0,0,0.0,1735.0,10.5,0.0,5.25,0.0,10.0,0.0
2018-01-09,YV,5829,DFW,TX,MFE,TX,2225,2219.0,0,0.0,469.0,9.5,0.0,10.88,0.0,10.0,0.0
2018-01-03,9E,3667,LGA,NY,MHT,NH,1510,1519.0,0,9.0,195.0,-6.0,0.0,10.13,0.0,10.0,0.0
2018-01-25,OH,5611,DCA,VA,TYS,TN,2000,1954.0,0,0.0,437.0,1.5,0.0,10.75,0.0,10.0,0.0
2018-01-23,AA,1986,PHX,AZ,DFW,TX,1310,1304.0,0,0.0,868.0,14.0,0.0,7.75,0.0,10.0,0.0
2018-01-19,WN,558,SMF,CA,BUR,CA,610,608.0,0,0.0,358.0,10.0,0.0,7.88,0.1,10.0,0.0
2018-01-24,OO,5003,ORD,IL,FWA,IN,1745,1829.0,0,44.0,157.0,-2.0,0.3,6.88,0.3,9.25,1.0
2018-01-10,OO,5457,PSP,CA,IAH,TX,610,604.0,0,0.0,1269.0,10.0,0.0,10.5,0.2,9.88,0.0
2018-01-22,AA,2490,DFW,TX,BDL,CT,1830,1841.0,0,11.0,1471.0,10.5,0.0,21.63,0.0,10.0,0.0
2018-01-23,WN,765,MDW,IL,SFO,CA,1950,1946.0,0,0.0,1855.0,0.0,0.2,15.63,0.2,9.38,0.0
2018-01-15,9E,3955,LGA,NY,CHO,VA,2100,2104.0,1,4.0,305.0,-4.5,0.0,16.5,0.0,10.0,0.0
2018-01-13,DL,957,RSW,FL,MSP,MN,1555,1554.0,1,0.0,1416.0,15.5,0.0,17.13,0.0,10.0,0.0
2018-01-01,AS,782,PDX,OR,MCO,FL,630,625.0,1,0.0,2534.0,4.5,0.0,6.13,0.0,10.0,0.0
2018-01-19,YX,6142,DCA,VA,LGA,NY,1359,1355.0,0,0.0,214.0,3.0,0.0,4.63,0.0,10.0,0.0
2018-01-07,MQ,3672,CMH,OH,ORD,IL,2040,2130.0,0,50.0,296.0,-9.5,0.0,12.63,0.0,10.0,1.0
2018-01-15,VX,1797,LAX,CA,SEA,WA,2135,2129.0,1,0.0,954.0,18.0,0.0,4.75,0.0,10.0,0.0
2018-01-15,UA,458,ONT,CA,SFO,CA,800,757.0,1,0.0,363.0,19.5,0.0,4.13,0.0,10.0,0.0
2018-01-11,DL,1819,MKE,WI,MSP,MN,851,902.0,0,11.0,297.0,4.0,0.0,18.63,0.0,7.75,0.0
2018-01-16,AA,1726,PHL,PA,BOS,MA,1805,1759.0,0,0.0,280.0,0.5,0.0,4.38,0.0,9.0,0.0
2018-01-28,UA,794,EWR,NJ,IAH,TX,1905,1857.0,0,0.0,1400.0,7.5,0.0,7.88,2.5,8.5,0.0
2018-01-07,AS,886,LIH,HI,SEA,WA,2345,2327.0,0,0.0,2701.0,22.0,0.0,21.38,0.2,10.0,0.0
2018-01-21,MQ,3941,LRD,TX,DFW,TX,1439,1431.0,0,0.0,396.0,19.5,0.0,14.63,0.0,10.0,0.0
2018-01-14,AS,498,PDX,OR,LAX,CA,2055,2037.0,1,0.0,834.0,12.0,0.0,12.13,0.0,10.0,0.0
2018-01-23,OH,5240,SAV,GA,CLT,NC,1429,1413.0,0,0.0,213.0,16.0,0.0,15.5,1.4,10.0,0.0
2018-01-24,WN,1705,SEA,WA,SJC,CA,1525,1516.0,0,0.0,696.0,5.5,0.0,7.88,3.1,6.5,0.0
2018-01-18,WN,1401,HOU,TX,BWI,MD,2020,2026.0,0,6.0,1246.0,1.5,0.0,7.75,0.0,10.0,0.0
2018-01-03,UA,1923,SNA,CA,EWR,NJ,700,657.0,0,0.0,2434.0,18.0,0.0,4.88,0.0,10.0,0.0
2018-01-22,WN,1931,LAS,NV,OMA,NE,2005,2002.0,0,0.0,1099.0,5.5,0.0,3.0,0.0,10.0,0.0
2018-01-28,WN,5642,DCA,VA,MCI,MO,1640,1638.0,0,0.0,949.0,10.0,0.0,8.25,3.9,7.5,0.0
2018-01-03,WN,1875,LGA,NY,MDW,IL,600,601.0,0,1.0,725.0,-6.0,0.0,10.13,0.0,10.0,0.0
2018-01-11,AS,431,SJC,CA,PDX,OR,1308,1255.0,0,0.0,569.0,13.5,0.0,3.25,0.0,10.0,0.0
2018-01-26,DL,106,SAN,CA,SLC,UT,1322,1320.0,0,0.0,626.0,13.0,0.0,8.0,0.0,10.0,0.0
2018-01-06,UA,2007,MSY,LA,EWR,NJ,600,554.0,0,0.0,1167.0,8.5,0.0,10.63,0.0,10.0,0.0
2018-01-10,YX,3641,XNA,AR,ORD,IL,745,736.0,0,0.0,522.0,8.5,0.0,24.13,0.0,10.0,0.0
2018-01-10,AS,55,SCC,AK,BRW,AK,1028,1018.0,0,0.0,204.0,-27.0,0.0,4.13,0.0,10.0,0.0
2018-01-09,9E,3326,IND,IN,MSP,MN,703,701.0,0,0.0,503.0,-1.5,0.0,6.63,0.0,8.0,0.0
2018-01-22,DL,2066,SEA,WA,SLC,UT,600,611.0,0,11.0,689.0,5.5,0.0,10.38,0.0,9.88,0.0
2018-01-10,AA,1980,CLT,NC,BOS,MA,750,747.0,0,0.0,728.0,10.5,0.0,7.0,0.1,6.25,0.0
2018-01-11,OO,4694,BTR,LA,ATL,GA,1005,1211.0,0,126.0,448.0,17.0,0.0,8.5,1.3,6.0,1.0
2018-01-17,YV,5879,DFW,TX,JAN,MS,1735,1735.0,0,0.0,408.0,-4.0,0.0,6.38,0.0,10.0,0.0
2018-01-05,WN,1381,TPA,FL,ATL,GA,835,846.0,0,11.0,406.0,8.0,0.0,13.88,0.0,10.0,0.0
2018-01-21,WN,2363,AUS,TX,DAL,TX,740,735.0,0,0.0,189.0,17.0,0.0,18.13,1.6,8.88,0.0
2018-01-14,OO,3582,MSP,MN,FAR,ND,900,857.0,1,0.0,223.0,-16.0,0.7,12.63,0.9,8.0,0.0
2018-01-19,OO,4514,RDU,NC,AUS,TX,910,905.0,0,0.0,1162.0,2.5,0.0,8.25,0.0,10.0,0.0
2018-01-21,WN,1786,PNS,FL,BNA,TN,1850,1851.0,0,1.0,391.0,13.5,0.0,9.75,0.0,10.0,0.0
2018-01-27,WN,5378,LAS,NV,ATL,GA,1140,1138.0,0,0.0,1747.0,8.5,0.0,6.0,0.0,10.0,0.0
2018-01-26,OH,5046,DCA,VA,CHS,SC,1011,1012.0,0,1.0,444.0,3.5,0.0,6.88,0.0,10.0,0.0
2018-01-04,WN,271,ELP,TX,DAL,TX,1520,1538.0,0,18.0,562.0,7.5,0.0,5.63,0.2,9.38,1.0
2018-01-06,WN,3939,MCO,FL,PHL,PA,935,1102.0,0,87.0,861.0,8.5,0.0,11.13,0.0,10.0,1.0
2018-01-25,YX,3590,PIT,PA,ORD,IL,650,640.0,0,0.0,413.0,-2.5,0.0,6.88,0.0,10.0,0.0
2018-01-04,WN,213,SJC,CA,LAS,NV,1520,1518.0,0,0.0,386.0,15.5,0.0,7.63,0.4,10.0,0.0
2018-01-10,AA,1591,SJU,PR,DFW,TX,950,946.0,0,0.0,2165.0,26.0,0.0,21.13,0.7,9.75,0.0
2018-01-03,WN,1714,MDW,IL,PDX,OR,835,927.0,0,52.0,1751.0,-11.0,0.0,17.5,0.0,10.0,1.0
2018-01-28,YV,5934,PHX,AZ,ONT,CA,835,918.0,0,43.0,325.0,19.5,0.0,12.38,0.0,10.0,1.0
